web_scraper_order,web_scraper_start_url,title,content,author_or_gender_area
"1779468306-45","https://www.dcard.tw/f/partner_selection_criteria/p/260456864","#同性 普通但認真的徵伴侶文","#同性 普通但認真的徵伴侶文H鹽可頌追蹤25/12/13 00:42 (已編輯)【關於我】
性別：男
年齡：25歲
居住地：高雄
身高/體重：170cm/76kg
（覺得自己蠻矮的，而且五五身🥲不過有健身習慣，目前身材應該算肌壯～精壯之間）
角色：Side不喜10
工作：在複合式咖啡廳上班，職位是準副店長，喜歡35歲左右能開一家屬於自己的咖啡廳，在這之前會努力在咖啡與餐飲業累積知識與經驗。
個性：我好像沒有什麼男生朋友，有一點不太會跟男生互動。對我當作是朋友的人超級無敵好，但對沒有走入我的心人完全不會放精力在他們身上。雖然被同事說很外向，但我覺得我蠻社恐的。有點孤僻跟獨立，喜歡解決問題，比較對事情，很難給予大量的情緒價值。工作狂（休假會處理店務）、慕強、看到能力好的人會有好感，也會想要成為那樣的人。不過也有被別人說過蠻幽默跟搞笑的，可能我講話反應比較快而且幹話也是蠻多的。
外表：日系捲髮、有戴眼鏡、無刺青、不陰柔但會注重自己的外表跟穿搭所以會有精緻感（不是陽剛健氣型）
MBTI：INTJ（根據美國官方付費版的結果）
興趣：重訓、咖啡、香水、市集、藝術創作、展覽、西音、動漫（目前好像也只有鬼滅⋯）、奇怪的酷東西、我是狗派！
生活習慣：目前一週重訓五天，而且有固定的休息日，所以下班後不是去運動，就是早點睡覺。飲食上也很嚴格的控制，整體來說我覺得我生活很自律，不過房間蠻亂的就是了🤣休假會自己去百貨公司逛逛，若有朋友約也會去逛市集、唱歌、看電影，或去外縣市玩之類的。不太喜歡戶外運動，是一個室內派！
感情觀：我是母單。（因為以前對自己很沒自信，加上曾經喜歡過的對象好像都是直男）。過去幾年有被親近的人傷害過，現在走出來了！也覺得自己內心變得很強大，但後遺症是不太容易投入一段感情，也蠻擔心自己不會是一個好的對象。
注意事項：因為家庭因素，我還沒有公開出櫃，也不敢放照片怕被發現，還請見諒。我也知道沒有出櫃，對對方來說也是一種推力，但我還沒有做好準備就是了。

【理想中的你】
性別：男
年齡：25-35歲
（若合得來，年齡不會是主要考量）
範圍：高雄最佳（我喜歡實際互動培養感情），中南部可以接受，北部會覺得有點遠了
身高：和我差不多或者比我高就好
身材：不要過胖或過瘦，最希望是有運動習慣的，若是可以一起重訓那就太好了🥹
外表：我喜歡的類型蠻廣的，很難具體描述一個理想型（雖然目前很喜歡鬼滅的岩柱啦哈哈），用刪去法的好了，不喜陰柔、胖、邋遢、對自己的穿著沒有一定都要求的。然後我不知知道為什麼蠻不喜歡男生戴眼鏡的（我也覺得很奇怪）
個性：獨立、有夢想、對新事物接受度高、能給予安全感、喜歡精神碰撞

有興趣的話，歡迎私訊聊聊認識！","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779468311-46","https://www.dcard.tw/f/partner_selection_criteria/p/260456994","#異性 想要有女朋友一起過聖誕","#異性 想要有女朋友一起過聖誕國立清華大學 外國語文學系25/12/13 01:05【關於我】
性別：男
年齡：19
目前在新竹讀書
身高/體重：168～169cm/60kg
身分：現在是學生（頭上那間），但有在五十嵐打工

個性：內向、超級I人，在大學內也是獨來獨往，跟陌生人講話容易口吃，尤其是女生
外表：頭髮微捲、戴眼鏡、有點肉肉（不過穿衣服應該看不太出來）、臉上還有一點國高中時留下的痘疤、有興趣再拍給你看
興趣：基本上就是宅男，不過沒那麼常看動漫，以玩遊戲為主，尤其喜歡卡牌遊戲，還有貓貓很可愛
感情史：沒有，母胎單，希望能找到一生的摯愛
注意事項：單親家庭，並不富裕，望周知

【理想中的你】
性別：女
年齡：18～24
範圍：北部佳
身高：比我高一點或矮一點都沒關係
身材：不要過胖或過瘦，身材健康最重要
外表：這有點主觀，就不特別描述，最重要的是合得來
個性：理性、當然會希望會撒嬌黏人，不過這當加分項就好，不是必要

有興趣的話，歡迎私訊聊聊認識",""
"1779468316-47","https://www.dcard.tw/f/partner_selection_criteria/p/260457149","#異性 認識一起吵吵鬧鬧到掛的隊友(高雄佳)","#異性 認識一起吵吵鬧鬧到掛的隊友(高雄佳)Shawn追蹤25/12/13 01:38大家哈囉
一年多前我的搭檔在簽經紀約之前與我拆夥，我們對於未來沒有共識，多年的感情錯過很可惜，但我們最終選擇了自己想要的人生，各自安好。
 
這段時間感謝親朋好友的介紹，也嘗試擴展交友圈，本人條件不好，都沒被看上，給你們漏氣嘿嘿。
歡迎認親，順便跟我爸說不要吵XD
 
關於我：
男／高雄人／76年次
身高177／體重65
國營／年收120+ ／有在投資（賭博）台股／儲蓄險*2（閒錢
有自己的車子及房子 
 
平日下班後就是準備隔天便當，洗碗，洗衣，家事基本都會，有空閒的話會去健身房巡邏，看到肌肉男就想把自己頭上的縫線拆掉佔據他的身體（？
生活圈單純，只有87跟88朋友，沒有89
 
喜歡神奇寶貝，目前是登峰戰D級訓練家／動漫／電玩／跑步／網路梗圖／水族／保健食品／生魚片／電影，還有看yt孫女跟唄姬介紹景點，看到有興趣的會規劃小旅行
每年會規劃出國至少一次，喜歡日本
愛逛夜市，冬天的市集，夏天的百貨公司各大賊仔市都是我出沒的地方
 
個性隨和，不會暴力或惡言相向，同居時前女友會直接對我說分手也是算是對我脾氣個性的信任吧？做事直率，想好就做，不喜歡扭扭捏捏的人，有時候少根筋，幼稚鬼，喜歡亂鬧，對於數字的記憶力極差，整體來說算是個看對象耍寶的人。
 
感情方面三任，近期一任五年，對小孩沒共識所以分開，沒劈腿過，顏質不允許，跟另一半出門及生活方面基本上是我全付，但超過我能力的東西我可能沒辦法。
 
希望你
生理女
住高雄或未來願意來高雄
年紀跟我差不多佳，年紀小的怕有代溝
除非你有認真思考又偏好老頭
身高減體重大於等於100，有運動習慣
有工作，打工也算，能有自己謀生能力，以防哪天我掛了留給你的不夠多
希望你喜歡小孩，且未來有計畫想要，如果身體因素生不出來就算了，都是我的問題
個性的話希望你分享欲滿滿，興趣不同沒關係，但願意讓我加入
 
加分項非必要
希望你會煮飯，我煮的飯超難吃。
麻煩有意願者來信附上照片並短短自我介紹就行，男生私訊應該不多我會每封回，但如果不適合的也讓我們平和的說掰掰唷
謝謝觀看。

此篇在刪除之前都有效，35年過後如果有人看到這篇還可以私訊，有機會很快拿到遺產哈哈。0:000:00自動如果受到威脅請你比個二0:000:00自動",""
"1779468322-48","https://www.dcard.tw/f/partner_selection_criteria/p/260457271","#異性 #認識異性","#異性 #認識異性J星星之火可以燎原追蹤25/12/15 00:18 (已編輯)【自我介紹】
年齡：81年次
身高體重：183/83
星座：牡羊座
職業：新竹 科技業工程師
個性：I人，謙虛樂觀，不菸可小酌
興趣：籃球、健身、滑雪、德州撲克、電影、旅遊
健身一周2-3次，維持體態
滑雪目前還在小菜鳥階段，去過野澤跟白馬，滑單板，有機會可以一起滑😆


【擇偶條件】
年齡：33歲以下
身高體重：身高不限體重適中，健康勻稱
地區：台中到雙北
外型：順眼、會稍稍打扮
職業：正當工作，不要月光族
個性：希望外向活潑、喜歡分享生活、能理性溝通
興趣：喜歡運動、旅遊

為了讓我有初步的了解，請來信的朋友幫我自介一下，也可以交換個照片🙏","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779468327-49","https://www.dcard.tw/f/partner_selection_criteria/p/260457477","#異性 我是男生，想找異性（女生），如果有興趣，歡迎私訊我聊個天，因為真的太害羞，現實生活很少異性朋友。","#異性 我是男生，想找異性（女生），如果有興趣，歡迎私訊我聊個天，因為真的太害羞，現實生活很少異性朋友。T奶昔加珍珠追蹤25/12/14 16:16 (已編輯)【自我介紹】
年齡：23（男）
身高體重：172/55
職業：學生
靠近地區：北部地區（台北、新北、桃園）
外表：皮膚乾淨、平常戴眼鏡、有需求的話會帶隱眼
穿搭：目前喜歡日系簡約風格
個性：安靜、脾氣很好、簡單直白
興趣：排球、旅遊、最近有在研究相機、看劇、喜歡出門、美食、運動

【擇偶條件】
年齡：20-25（女生）
身高體重：155-165左右、體重55以下
偏好：也喜歡球類運動的女生，頭髮長短都可以，皮膚乾淨的女生。
個性：理性溝通、簡單直白、或者可以先聊看看
興趣：排球、或者偶爾喜歡出門","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779468333-50","https://www.dcard.tw/f/partner_selection_criteria/p/260457900","#擇偶心得 你的擇偶標準終究會被曖昧和戀愛腦給否定。","#擇偶心得 你的擇偶標準終究會被曖昧和戀愛腦給否定。🐳的雨追蹤25/12/13 07:28 (已編輯)年齡31，身高148，體重從戀愛前的47->50 路過，我交了一個比我高 年齡比我小一輪的女朋友，即將步入婚姻，我不知道怎麼找女朋友，所以我都說緣分時機聊天，不去選擇要求。

我的女朋友很漂亮，個性也很好，只是有起床氣和有點稚氣，其他方面都比我好太多了。
我這身高能遇見她
我不知道要有多勵志
148的我和160的她

本來的擇偶標準就放的低了
沒長相要求、學識、經濟基礎與家世背景

剛剛逛了一下「擇偶版」
我發現我根本入不了各位女性同胞的眼

幾乎身高我就被淘汰了...
我也是宅宅，是透過遊戲認識未來老婆

我也不知道哪些宅朋友或是自卑感比較強的朋友會看到我的文章，我希望你們不要因為擇偶標準而放棄希望。

台灣人口這麼多，緣分那麼難，能遇見或聊上幾句，其實不是詐騙就謝天謝地了。

再次表示，如果缺愛的不適合在擇偶版
你會發現他們擇偶條件往往配不上
配上了，再來就是看你的顏值財富。

如果你很單純沒有目的，那這裡擇偶版就看看就好🤔不然你真的只能亂槍打鳥

個人建議尋找活人多的地方，展現自己的幽默，終有那麼一個人會為你停留聊上幾句，也許茫茫人海不一定要在固定的軟體認識，也能在職場或是遊戲娛樂上認識。

身旁如果有朋友介紹，聯誼會是最快的進展，因為能快速見面和當天回絕。
給宅朋友們建議，存一筆錢，先讓自己失落低潮的自己開心起來❤️你們一定能成功找到方向（不一定要成功配對）",""
"1779468338-51","https://www.dcard.tw/f/partner_selection_criteria/p/260458033","#異性 祝我生日快樂","#異性 祝我生日快樂Fyc追蹤25/12/13 08:47再過幾天就生日了
即將轉職魔法師
歡迎私訊交換照片加Ig
或底下留言祝我生日快樂

29.9歲 / 171cm / 67kg
職業：工程師
年收：200
學歷：交大碩畢
居住地：台南
生活習慣：不菸不酒 兩點一線

個性
偏內向，慢熟，獨立，整體是個室內派。
可能有點喜歡計算CP值，但應該不算摳，只是一種小確幸。
喜歡了解新鮮事。

興趣
電玩、出國旅遊、電影、動漫、小說

關於妳
1.年齡25-32
2.身高體重不限，勻稱健康
3.希望你在台南或未來會回台南
4.不菸  不要大面積的刺青","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779468344-52","https://www.dcard.tw/f/partner_selection_criteria/p/260458277","#異性 叮叮當 想認識一個人一起將生活過得很繽紛","#異性 叮叮當 想認識一個人一起將生活過得很繽紛勵志溫柔待人追蹤25/12/15 21:46 (已編輯)年齡：25
身高/體重：176/74
外型：微壯（健身新手）
學歷：國立鵝大學+國立椰子碩士
地點：高雄
個性：慢熟、自我要求高、容易親近、專情、喜歡照顧人、貼心、理性、可黏可獨立、有邊界感
職業：（2330）工程師
興趣：聽podcast 、脫口秀、綜藝節目、追劇、球類比賽、偶爾研究投資
感情經歷：大學、碩士各一任（對方不能遠距離所以分開）

其他：不菸不酒、沒刺青、不吃檳榔、沒約過、工作/健身房/家裡三點一線、偶爾跟同事吃飯

感情觀：
想著一個人安定下來，喜歡那種為對方著想的幸福感

金錢觀：
近期喜歡有質感的生活ex:想買芳香燈、剛買空氣清淨機
出門約會不會要AA ，開心就好
———————
【希望妳】
年齡：22～30
身高/體重：健康最重要
學歷：不限
地點：不限
個性：專情、有消化自己情緒的能力、不會情緒勒索、有各自的生活又可以一起分享努力、對自己的工作認真
職業：不限（但我希望能找到一起為未來存錢買房的人），也希望對方不要太愛買奢侈品～

其他：不抽煙、不吃檳榔、沒約過等不良嗜好
———————
因為工作場合沒有適合的人，交友軟體也滑到小心累，所以上來發文，尋找想要認真經營長期雙向關係的另一半；假日可以約出去走走，先從朋友開始，如果合適，未來不排斥同居或是有小孩～

意者可以先有個簡單的自我介紹，如果下班有看到我可以私訊，不介意先換照片，有臉緣再互相認識，聊一陣子頻率有對後也可以換ig～

祝福大家都能夠找到適合自己的另一半！！<img alt=""sticker"" loading=""lazy"" decoding=""async"" data-nimg=""intrinsic"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%"" srcSet=""https://megapx-assets.dcard.tw/images/3f7768f6-a4ca-4d52-97dd-d03252a13673/160.webp 1x, https://megapx-assets.dcard.tw/images/3f7768f6-a4ca-4d52-97dd-d03252a13673/320.webp 2x"" src=""https://megapx-assets.dcard.tw/images/3f7768f6-a4ca-4d52-97dd-d03252a13673/320.webp""/>",""
"1779468349-53","https://www.dcard.tw/f/partner_selection_criteria/p/260458344","#異性 #異性 #徵穩定對象 #台中","#異性 #異性 #徵穩定對象 #台中M微風追蹤25/12/20 14:10 (已編輯)更新
沒想到竟然會遇到騙飯仔，還好沒被騙。
看她自己的炫耀，估計有7~80人被她騙飯了🤣
騙不到飯就爆氣，人品有夠差🤣
在網路交友果然要小心一點。

台北37女，在台北的男性小心一點，她會亂槍打鳥、撒網撈魚。

___________________________

第一次PO文，希望能找到穩定對象，走向結婚。

在台中生活，大學畢業，目前在傳廠當工程師，見紅休。
年齡36歲，身高約173公分，身材肉肉努力減重中。
個性穩重、務實，很好相處。
不菸、檳榔，酒小酌(偏向社交性質)不兇酒。
外貌很普通，是個哥布林😂，不適合外貿協會成員。
感情經歷過五任。
偏向AA、AB，或是互相請客。

平常的生活比較簡單：除了工作以外，會在家看球賽(棒球、羽球、排球)也會去球場看球、打羽球、玩桌遊、出遊踏青，生活圈算單純。
近期較少玩遊戲，如果妳想找我一起玩，我也會很樂意。


希望能遇到一位聊得來的她。
對另一半的期望：
•性別：女
•年齡：35以下
•居住地：中部(台中較佳)
•工作：有穩定、正當收入即可
•個性：專情、黏人、認真對待感情，願意一起規劃未來
•價值觀能有共識

嚮往可以一起做一件事情，例如一起拼拼圖。
如果覺得我們的生活步調或興趣有相近，歡迎私訊聊聊，也可以交換照片、分享生活日常。


另外，也歡迎交朋友。
本身是桌遊咖，也歡迎桌遊咖一起玩。
身邊桌遊咖朋友太少，想玩都沒人可以約....
也可以一起約去球場看球賽。","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779468354-54","https://www.dcard.tw/f/partner_selection_criteria/p/260458585","#同性 #同性 希望能夠彼此包容（更，私訊已經太多了暫不回應🙏🏻謝謝大家）","#同性 #同性 希望能夠彼此包容（更，私訊已經太多了暫不回應🙏🏻謝謝大家）J國立臺北科技大學追蹤25/12/14 01:17 (已編輯)第一次發這個，也許是覺得該有所突破了吧。以下有些東西範圍可能不會交代太清楚，因為本身沒出櫃不想被認出，私訊如果合得來會告訴你

【關於我】
性別：男
年齡：30-37歲（不想被認出，私訊確認不認識再跟你說）
居住地：南部地區
工作地：北部地區
身高/體重：171cm/66-68kg（因為有在運動有浮動）
角色：Vers
MBTI：INFJ（以前好像有測過ISFJ，但最近幾次都是這個）
星座：下半年之後出生的星座

工作：公職，但工作地點在北部，而且常因工作因素會再調離工作地，也曾待過南部，結論就是容易改變工作環境。

個性：在大部分同事印象是好相處、沒什麼脾氣，包容度高，除非踩到底線基本上不會生氣。

外表：外貌是普男，也就是不帥，但也不醜，就是普通。雖然我不是注重帥哥的人，但身材有要求，知道自己年紀變大後開始運動、健身、重訓，除了維持健康也改變自己體態。希望漸漸可以達到理想的完美線條

興趣：
健身（目前課表是固定式的，A重訓、B下半身含腿、C有氧)，但如果工作較忙的話會延後
玩手遊（因工作不常回家只能玩手遊，這邊不直說哪一款，但感覺算小眾，好奇的話私訊）
玩電腦（有回家的時候才玩，雖然真的接觸時間很少，還是說一下，以前會玩大宇資訊系列、橘子系列、模擬市民）

感情狀態：交往過2任，曖昧對象3任吧（沒論及交往就結束的🥲）
因為工作佔了生活上很大部分的影響，感情常常需要對方比較獨立，目前休假算固定模式（有休假也會有待命），所以交往初期需要更多體諒，如果有見面我想我會盡量陪伴，雖然說實在我覺得我工作適合老夫老妻😣。

【理想中的你】
性別：男
年齡：37歲以下
理想家鄉：屏東、高雄、臺南、臺北、新北、桃園
外貌：沒有特別要求，但不要邋遢，要懂得打扮自己（我知道我長得不帥所以我也不要求對象帥）
身高：不一定、沒有要求，純粹看聊過的感覺
身材：有健身有線條最佳，有運動習慣加分，不要肥胖（為了健康、為了彼此的碰撞）
工作：要有在工作，工作是什麼型態也是聊過再看感覺
角色：不要是純0其他都好（有時會想互相）

其他沒辦法逐一交代清楚，歡迎私訊聊聊認識！再看聊不來的來～附上體形，給有想認識的人（非原圖，有改背景顏色怕被認出）","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779468360-55","https://www.dcard.tw/f/partner_selection_criteria/p/260458972","#同性 # 同性 找另一半","#同性 # 同性 找另一半😳追蹤25/12/13 14:31 (已編輯)第一次發文看看可不可以認識更多人！

【個人資訊】

年齡：19（快20了！）

身高體重：175/60

活動範圍：新竹80%（🫑大學），新北20%（家）

角色：偏0吧

外表：ㄜ有人說可愛有人說帥😳，但本人覺得有時候很好看有時候很醜，所以普通頂多上面一點點。黑頭髮，雙眼皮，眼睛笑起來有臥蠶！會基本穿搭，正在擴張衣櫃中。（但有時候懶就隨便穿）不菸酒少喝

個性：剛開始會很害羞，但後面什麼垃圾話都噴、慢熟

興趣，聽音樂，電腦繪圖、打遊戲，看電影、睡覺、抱抱（這個最重要）

感情經歷，有過一任、跟一兩次曖昧經驗

【理想對象】

目前比較想找🫑ㄉ，因為我不太能忍受的了遠距離，太痛苦TT

年紀：18~22

身高體重：希望至少跟我一樣高👉🏻👈🏻，bmi正常（有身材超加分😩👌）

外表：整潔（看感覺）

個性：樂觀開朗善良之類的（還是看感覺）

有興趣可以私訊我或者密我我給你愛駒

謝謝看到這🫶

照片：0:000:00自動",""
"1779468365-56","https://www.dcard.tw/f/partner_selection_criteria/p/260459210","#異性 #異性 #南部 #嘉義 穩定的對象","#異性 #異性 #南部 #嘉義 穩定的對象吳鳳科技大學25/12/13 13:12 (已編輯)《 關於我 》
性別：男
年紀：33 
身高/體重：173/68
外貌：體態正常、乾淨整潔會打扮、油頭
學歷 ：大學
工作 ：農會 （週休二日、見紅休）
座標 ：嘉義縣

[ 背景 ］
家庭簡單、關係和睦 
雙親家庭和妹妹，不過已經嫁出去了
還有一個奶奶
比較開放性家庭，可以接受年輕人想法和思維

「 興趣愛好 」
攝影、爬山、露營、路跑
喜歡紀錄每一刻的美感，現在偏向拿手機做影片紀錄居多☺️   也喜歡旅行 紀錄與探索不一樣的生活
爬山是因為起初想拍大景照，結果慢慢的喜歡上爬山了，邊爬邊拍照，為了美景上山頂的人⛰️
又因爲爬山而感染到了露營，結果越露越有心得，裝備也更精進，冬天每一個月都有一露 🏕️
路跑只是不想讓自己體態太差，逼自己跑步，前陣子跑完了半馬馬拉松21k🏃

（ 個性 ）
隨和、外向、重視溝通、生活規律、理性
希望與伴侶也會喜歡溝通、一起成長、互相學習

｛ 想找的妳 ｝
# 喜歡打扮、重視質感生活品質
# 喜歡一起旅行、露營，探索世界
# 三觀相似
# 喜歡穩定、真心、一起成長
# 不排斥姊弟、距離（台中-高雄）
妳也在尋找可以一起紀錄、露營、成長、互相、生活的人   如果可以，我們可以先從認識開始☺️☺️",""
"1779468371-57","https://www.dcard.tw/f/partner_selection_criteria/p/260460444","#異性 認真想找人生的另一半","#異性 認真想找人生的另一半Hlinhsieh追蹤1 月 5 日 23:41 (已編輯)自介： 
年齡：29
身高體重：180/80
職業：設備工程師
年收入: 160+（目前有背房貸）
平時生活圈在台中/雙北/桃園
家庭關係融洽時常會有家庭聚會，希望未來另一半不會排斥與我方家庭互動
生活圈單純，很少會跟朋友有約

平時興趣：下班回家看看電影追追劇（韓劇/陸劇），偶爾會打遊戲玩PS5，周末有空會回北部陪伴家人

無特殊嗜好:不嫖/不賭/不抽菸，偶爾週五下班會跟同事小酌（兩瓶罐裝啤酒的量）不會酗酒
過去只有過一段戀情而已，我是一位對感情願意付出全部，所有事情願意分享，也願意傾聽，算是一個妥妥的戀愛腦也挺黏人，希望能找到一個合拍的你

【希望的妳】
年齡：27-32
身高體重：BMI正常
地區：並不排斥異地戀，週末有放假時間都會希望可以跟對方相處在一起，目前已經有對未來展開規劃，所以希望可以找未來能在中部或是北部發展的對象

希望的你：因為跟家人關係很好，常常有家庭聚會，所以希望對方不排斥這樣的場合，理所當然我也一定會參與另一半家庭活動。
穿著只要出門不邋遢，衛生習慣良好，願意一起分擔家務事，不抽菸，可接受小酌，可接受寵物（剛養一隻10個月大的緬因小貓咪)
也希望你不排斥結婚、生小孩

謝謝願意花時間看完的大家，如果有興趣想了解更多的我 歡迎大家留言與私訊。","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779468376-58","https://www.dcard.tw/f/partner_selection_criteria/p/260460604","#異性 #異性 #新竹 #佛系交友 #找另一半","#異性 #異性 #新竹 #佛系交友 #找另一半Ppppoiuy2055追蹤25/12/14 04:08 (已編輯)［更］因為私訊量太多，如果沒有提供自介或條件不符就不再回覆了，不好意思🙏🏻
—————————
［關於我］
年齡：30
身高/體重：160/54
地區：新竹
學歷：國立學/碩畢
職業：工程師
收入：200+
外表：皮膚偏白，雙眼皮
信仰：佛教徒，會去寺廟拜拜
飲食習慣：不吃牛、內臟、生魚片

🌟ENTP，個性善良、情感豐沛，偶爾會耍浪漫。
🌟生活隨性，腦中有想法就會想去執行，喜歡嘗試新事物。
🌟面對事情有自己的觀點，不會人云亦云，但會尊重每個人的想法。
🌟單身時獨立，會自己吃大餐、看電影、旅行等等，但有另一半時比較黏，會想依賴對方❗️
🌟家庭關係和睦
🌟喜歡動物尤其是狗狗🐶
🌟會去健身房（目前一週2-3次，保持健康）
🌟會無腦定期定額
🌟週末喜歡出門走走、親近大自然！
🌟每週會需要一點me time在家充電🔋
🌟無刺青，不抽煙，偶爾會小酌

目前想到這些～若有其他想了解的可以詢問，我再補充！
—————————

［希望你］
年齡：28-35
身高/體重：173+/BMI正常不過瘦過胖
地區：新竹（不希望遠距離）
學歷：國立學/碩畢
職業：工程師佳
收入：200+
外表：陽光外向，乾淨整齊，會穿搭（簡約即可）
信仰：佛教徒或能接受我的信仰
飲食習慣：不拘

🌟家庭關係和睦
🌟生活圈單純
🌟有運動健身習慣
🌟注重個人衛生
🌟愛動物
🌟會開車
🌟會存錢投資理財
🌟無刺青、無耳洞、不抽煙、不吃檳榔
🌟不政治狂熱

❗️善良有同理心，樂於分享生活，吵架時會溝通不冷戰，願意給予安全感及情緒價值。
❗️對生活有目標不渾渾噩噩
❗️有行動力，在條件允許下，對偶爾突發其想的提議願意一起執行而不是潑冷水拒絕🥺
—————————

平常幾乎只會跟姊妹出門，工作後少有時間參加活動去認識其他異性，暫時不考慮公司身邊同事，所以決定來這邊看看能不能遇到有緣的對象～

條件符合可以先聊聊認識彼此～私訊請附上自介及照片，謝謝你看到這邊😊🙏🏻","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-female)"
"1779468381-59","https://www.dcard.tw/f/partner_selection_criteria/p/260461078","#幸福分享 有沒有要一起吃酷聖石冰淇淋的","#幸福分享 有沒有要一起吃酷聖石冰淇淋的JYu追蹤25/12/21 18:27 (已編輯)更新：謝謝跟我吃的人！
不知道要Po哪個版？Po過閒聊跟心情都被檢舉

【地點】台北市
1.中山捷運站（新南西門市）
2.台北車站（京站B2）

手上有很多酷聖石分享卷
都是要跟朋友吃的
但因為有時想吃的時候不是馬上就可以約到人
我家人也不喜歡吃甜的
搞得我想吃 時常沒辦法吃
所以來這徵長期冰友
有沒有住這附近一帶的想吃酷聖石
意思意思 吃大杯 幫忙我出個50元就好了
或是一人出一半我也很感謝

Ps：各吃各的、我社恐 ！只想吃而已","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779468387-60","https://www.dcard.tw/f/partner_selection_criteria/p/260461714","#異性 #異性 想來閒聊 也多認識一些人","#異性 #異性 想來閒聊 也多認識一些人W奇怪拳手追蹤25/12/15 01:25 (已編輯)【自我介紹】

年齡：大概是28歲吧 沒有在算

身高體重：180cm/70kg附近
之後會持續增重增肌到80kg

職業：接近無業 不過有護理師 整復師 初階拳擊教練專長

個性：容易讓人莫名其妙的奇怪人類
討厭沒梗又故意裝怪人的人
每天睡醒的個性都稍微不太一樣
處理同一件事情上可以呈現兩種極端的個性
但基本上都還是友善友好的
要找到朋友真的蠻吃頻率

興趣：只要不討厭的都能玩玩看
討厭的就會要死不活的

【擇友條件】
年齡：老實說越年輕越好

身高體重：不要跑一下就在喘就好

個性：個性越穩越好 脾氣差的可以回家睡覺 對著枕頭生氣就好

興趣：不要違法或是太奇怪都行吧

.
.
.

想理解我清奇的腦迴路
都可以私訊聊聊

希望女生會想練拳擊或是對拳擊有興趣
我沒有很強 健身也只會比較基礎的
但還是可以帶著你練

一個簡單的勾拳 應該看得出來我有一點點基礎0:000:00自動
下面亂貼我坐在倉庫 現場拍的一些照片

沒戴眼鏡朋友說我看起來很奸詐是怎樣
有戴眼鏡老實過頭了
其他給朋友的表情包
這個讚哦
別問我為什麼不刮鬍子
問就是忘了

.
.
.

哥們我本身也有一些自己設計的東西
全部的東西拳套包含Logo 都是
為了研發這些東西目前還負債60萬
努力還債中
日常都長這樣
倉庫真的超級亂","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779468393-61","https://www.dcard.tw/f/partner_selection_criteria/p/260461736","#異性 限嘉義人謝謝，我不喜歡遠距離","#異性 限嘉義人謝謝，我不喜歡遠距離Y良き追蹤25/12/13 20:34上次發文內容如下
趁還沒31的時候再發一次🤣
希望可以聊很久再見面
最好可以跟我穩聊
我不怕耽誤到我的時間
但是如果耽誤到你的時間
就請不要找我了","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-female)"
"1779468398-62","https://www.dcard.tw/f/partner_selection_criteria/p/260462296","#同性 同性/擇「友」、「偶」","#同性 同性/擇「友」、「偶」U777追蹤25/12/13 22:02關於我 
ENFJ/雙子/已出櫃/T
年齡：32
工作：業務
年收入：約100（有車無房）
興趣：戶外活動、打羽球🏸、音樂、出國
愛情觀：負責任、會想結婚、會照顧另一半、也喜歡被照顧、談心、偶爾會撒嬌
金錢觀：會先AA制、願意一起計劃未來、一起賺錢都可以
事業觀：會不斷地想要增加自己的知識、在自己的領域及其他領域都會想要增進自己
-
關於你
學歷：大學以上
年齡：25-45
年收入：50左右
其他：規律作息，無不良嗜好，有時間陪伴，會願意談心交流，對自己有企圖心，有夢想，會溝通🈲迴避型人格
🈲擰巴
🈲逃避

希望的特質：有耐心跟溫柔、孝順","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-female)"
